index,product_id,review_id,title,review,likes,dislikes,ratings,reviewer,clean_review,clean_review2,phone,camera,battery,delivery,processor,y
1335,ECMB000010,ECMB0000100001336,Simply awesome,Best price best mobile mi8,1,0,5,BGS BILLGATES,good price good mobile mi8,"['good', 'price', 'good', 'mobile', 'mi8']",0.8692067861557007,0.86539626121521,0.8863433003425598,0.9266855120658875,0.8553414940834045,1
625,ECMB000047,ECMB0000470000626,Great product,Excellent,0,0,5,Anil Gautam,excellent,['excellent'],0.9301852583885193,0.8769218325614929,0.8926230072975159,0.929438054561615,0.8401751518249512,1
20,ECMB000036,ECMB0000360000021,Nice,the camera quality is ok but not so good in this price range the brightnes of this phone's display is not so good over all good product in this price range by Redmi,0,1,3,Ch. Vishal,camera quality ok good price range brightne phone display good good product price range redmi,"['camera', 'quality', 'ok', 'good', 'price', 'range', 'brightne', 'phone', 'display', 'good', 'good', 'product', 'price', 'range', 'redmi']",0.9173992276191711,0.919735312461853,0.9381235837936401,0.9261391758918762,0.9280055165290833,0
541,ECMB000039,ECMB0000390000542,Must buy!,Super,0,0,5,Flipkart Customer,super,['super'],0.8282282948493958,0.8685159683227539,0.901160478591919,0.8166494965553284,0.9129087328910828,1
729,ECMB000011,ECMB0000110000730,Fair,ALL IS GOOD BUT BATTRY IS NO LONG TIME WORKING,0,0,3,Flipkart Customer,good battry long time work,"['good', 'battry', 'long', 'time', 'work']",0.8876745104789734,0.8755887746810913,0.9328076243400574,0.9130380749702454,0.8880671858787537,0
144,ECMB000028,ECMB0000280000145,Must buy!,amazing phone you will not find in this price. phone speaker is marvelous sound like a additional Bluetooth speaker. all the features in the phone really unbelievable. I am a great lover of redmi. Thanks to Flipkart and Xiaomi,0,0,5,Aejaz,amazing phone find price phone speaker marvelous sound like additional bluetooth speaker feature phone really unbelievable I great lover redmi thank flipkart xiaomi,"['amazing', 'phone', 'find', 'price', 'phone', 'speaker', 'marvelous', 'sound', 'like', 'additional', 'bluetooth', 'speaker', 'feature', 'phone', 'really', 'unbelievable', 'i', 'great', 'lover', 'redmi', 'thank', 'flipkart', 'xiaomi']",0.9360281229019165,0.8816349506378174,0.9462484121322632,0.9661441445350647,0.8836398124694824,1
1142,ECMB000011,ECMB0000110001143,Great product,Average,0,0,5,ABHILASAH K T K,average,['average'],0.8244413137435913,0.8582956194877625,0.9089235067367554,0.907703161239624,0.8417526483535767,1
7161,ECMB000010,ECMB0000100007162,Terrific purchase,Thanks Flipkart,0,0,5,Praveen  Patidar ,thank flipkart,"['thank', 'flipkart']",0.9136487245559692,0.8717337846755981,0.9093562364578247,0.9129994511604309,0.8999298810958862,1
58,ECMB000050,ECMB0000500000059,Nice,Not as my expectation,0,0,3,Varsha Arun,expectation,['expectation'],0.9333977699279785,0.888739824295044,0.8671313524246216,0.8943982720375061,0.867328941822052,0
862,ECMB000041,ECMB0000410000863,Good,I got this phone today and I was installing all applications . On first day it got hot .,0,0,3,Flipkart Customer,I get phone today I instal application first day get hot,"['i', 'get', 'phone', 'today', 'i', 'instal', 'application', 'first', 'day', 'get', 'hot']",0.9281333684921265,0.8487319946289062,0.8891151547431946,0.9417033791542053,0.8466553688049316,0
202,ECMB000016,ECMB0000160000203,Just okay,Look good but not great,0,0,3,Phurbhu Tsering,look good great,"['look', 'good', 'great']",0.769318163394928,0.8013641834259033,0.8483687043190002,0.824776828289032,0.812978208065033,0
984,ECMB000053,ECMB0000530000985,Worth every penny,"Got a very good deal and happy to get good product at cheap price. Picture quality is good, although not gone through with all the features yet. Personally recommend to go for it if someone is looking to buy now.",0,0,5,ABHISHEK SANKHLA,get good deal happy get good product cheap price picture quality good although go feature yet personally recommend go someone look buy,"['get', 'good', 'deal', 'happy', 'get', 'good', 'product', 'cheap', 'price', 'picture', 'quality', 'good', 'although', 'go', 'feature', 'yet', 'personally', 'recommend', 'go', 'someone', 'look', 'buy']",0.9150196313858032,0.9184728264808655,0.9332143664360046,0.9207878708839417,0.919605016708374,1
15,ECMB000019,ECMB0000190000016,Mind-blowing purchase,Good,132,117,5,siddesh Mandale,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,1
454,ECMB000020,ECMB0000200000455,Nice,Good phone camera quality is not good,0,0,3,Ravindra Prasad,good phone camera quality good,"['good', 'phone', 'camera', 'quality', 'good']",0.9142809510231018,0.8996652960777283,0.9187443256378174,0.9120185971260071,0.9043459296226501,0
925,ECMB000047,ECMB0000470000926,Decent product,Good cameraI want more ram,0,0,3,Ravi H R R,good camerai want ram,"['good', 'camerai', 'want', 'ram']",0.9129176139831543,0.9423344731330872,0.937522292137146,0.9094910621643066,0.9466074705123901,0
982,ECMB000052,ECMB0000520000983,Mid Range but High Performance,Good in this price range.,1,0,3,Amit Kumar Yadava,good price range,"['good', 'price', 'range']",0.8861589431762695,0.9066553711891174,0.9170700311660767,0.8874408006668091,0.9132803678512573,0
7400,ECMB000010,ECMB0000100007401,Good choice,nice,0,0,4,Flipkart Customer,nice,['nice'],0.922187864780426,0.8793666362762451,0.8529798984527588,0.9016056656837463,0.8379616737365723,1
5,ECMB000074,ECMB0000740000006,Just okay,totally disappointed because phone size is very very very very very very small this is not a good enough company people told that 5. 45 size but it is very very small small width is not satisfactory totally confusing customer regarding  width width this mobile purchase for my friend  I purchase for me I can return this product because we can spent another 2000/-. more we can get good & super anotherVERY GOOD mobile,62,98,3,SRIDHAR GOWDA BC,totally disappointed phone size small good enough company people tell 5 45 size small small width satisfactory totally confuse customer regard width width mobile purchase friend I purchase I I return product spend another 2000 get good super anothervery good mobile,"['totally', 'disappointed', 'phone', 'size', 'small', 'good', 'enough', 'company', 'people', 'tell', '5', '45', 'size', 'small', 'small', 'width', 'satisfactory', 'totally', 'confuse', 'customer', 'regard', 'width', 'width', 'mobile', 'purchase', 'friend', 'i', 'purchase', 'i', 'i', 'return', 'product', 'spend', 'another', '2000', 'get', 'good', 'super', 'anothervery', 'good', 'mobile']",0.9428741931915283,0.9116474390029907,0.942858874797821,0.9489719867706299,0.913115382194519,0
806,ECMB000048,ECMB0000480000807,Great product,"product is pretty good, package is awesome and delivery at on time. thumps up",0,0,5,Flipkart Customer,product pretty good package awesome delivery time thump,"['product', 'pretty', 'good', 'package', 'awesome', 'delivery', 'time', 'thump']",0.9142844080924988,0.9441278576850891,0.935066282749176,0.9325008988380432,0.9398462176322937,1
68,ECMB000008,ECMB0000080000069,Best in the market!,Best products,0,0,5,Flipkart Customer,good product,"['good', 'product']",0.7933376431465149,0.9066085815429688,0.8424346446990967,0.7763906717300415,0.9344140887260437,1
3869,ECMB000010,ECMB0000100003870,Very Good,Nice phone in this range.Thanks Flipkart🤗🤗🤗,0,0,4,Deo Pratap Singh  Raghuvanshi,nice phone rangethank flipkart hug face hugging face hugging face,"['nice', 'phone', 'rangethank', 'flipkart', 'hug', 'face', 'hugging', 'face', 'hugging', 'face']",0.9225481748580933,0.8937535881996155,0.9156314134597778,0.903739333152771,0.8959624767303467,1
870,ECMB000032,ECMB0000320000871,Decent product,Nice product,0,0,3,Ankita Nath,nice product,"['nice', 'product']",0.8995775580406189,0.9536156058311462,0.890350341796875,0.8756088614463806,0.9497577548027039,0
85,ECMB000029,ECMB0000290000086,Does the job,good,9,2,3,Flipkart Customer,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,0
18,ECMB000026,ECMB0000260000019,Good,One of the best phones under this budget .The camera quality is fabulous.I am not impressed with the performance as it is not  running on Qualcomm snapdragon processor and only having 2 GB ram.NOT SUITABLE FOR GAMING {high graphics games},0,0,3,Sreayas Sreehari,one good phone budget camera quality fabulousi impressed performance run qualcomm snapdragon processor 2 gb ramnot suitable game high graphic game,"['one', 'good', 'phone', 'budget', 'camera', 'quality', 'fabulousi', 'impressed', 'performance', 'run', 'qualcomm', 'snapdragon', 'processor', '2', 'gb', 'ramnot', 'suitable', 'game', 'high', 'graphic', 'game']",0.9239360094070435,0.9094231128692627,0.9452546238899231,0.9213104248046875,0.919776201248169,0
784,ECMB000032,ECMB0000320000785,Fair,Battery  best but overall phone not satisfied..,0,0,3,Flipkart Customer,battery good overall phone satisfied,"['battery', 'good', 'overall', 'phone', 'satisfied']",0.9290078282356262,0.8779566287994385,0.9474620819091797,0.9775580763816833,0.8726417422294617,0
367,ECMB000012,ECMB0000120000368,Worth every penny,Low price high performance,0,0,5,Rituparn Choudhary,low price high performance,"['low', 'price', 'high', 'performance']",0.9364079833030701,0.948591947555542,0.9296631813049316,0.9239271283149719,0.9520725607872009,1
27,ECMB000027,ECMB0000270000028,Highly recommended,Nice value of money,7,2,5,Mohd Khan,nice value money,"['nice', 'value', 'money']",0.9300661683082581,0.8669165968894958,0.9094195365905762,0.9536126852035522,0.8341760039329529,1
70,ECMB000073,ECMB0000730000071,Perfect product!,good,9,4,5,Ajay  Kumar ,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,1
215,ECMB000024,ECMB0000240000216,Nice,nice mobile,0,0,3,Flipkart Customer,nice mobile,"['nice', 'mobile']",0.9109728932380676,0.8410991430282593,0.8734193444252014,0.9462970495223999,0.8039702773094177,0
5177,ECMB000010,ECMB0000100005178,Terrific purchase,Very good,0,0,5,Priya Kundu,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,1
2023,ECMB000010,ECMB0000100002024,Nice,"Been using it for a year and half. The battery is it's best feature. Display esp in sunlight is very bad. Camera is also quite bad, it is ok for landscape pictures only but not useful for close up pictures.",0,0,3,Rohit Mishra,use year half battery good feature display esp sunlight bad camera also quite bad ok landscape picture useful close picture,"['use', 'year', 'half', 'battery', 'good', 'feature', 'display', 'esp', 'sunlight', 'bad', 'camera', 'also', 'quite', 'bad', 'ok', 'landscape', 'picture', 'useful', 'close', 'picture']",0.9169548749923706,0.9193006753921509,0.9432603120803833,0.9397557973861694,0.9205455183982849,0
149,ECMB000026,ECMB0000260000150,Just okay,nice,2,0,3,Rahul kumar Baranwal,nice,['nice'],0.922187864780426,0.8793666362762451,0.8529798984527588,0.9016056656837463,0.8379616737365723,0
748,ECMB000052,ECMB0000520000749,Fair,DISPLAY IS BLINKING AT LOW BRIGHTNESS ON WHITE PAGE ONLY,2,0,3,PRAMOD KUMAR BAL,display blink low brightness white page,"['display', 'blink', 'low', 'brightness', 'white', 'page']",0.936664879322052,0.8637415766716003,0.9083417654037476,0.9433910250663757,0.8614570498466492,0
416,ECMB000035,ECMB0000350000417,Does the job,"I ordered this device on 13 th aprin 19, it's all good love to use but within 10 days of use  when I connect charger it does not work well  most of the time it says charger does not recognize,  some time get the charge done..  any one can suggest what should I do????",0,0,3,Flipkart Customer,I order device 13 th aprin 19 good love use within 10 day use I connect charger work well time say charger recognize time get charge one suggest I,"['i', 'order', 'device', '13', 'th', 'aprin', '19', 'good', 'love', 'use', 'within', '10', 'day', 'use', 'i', 'connect', 'charger', 'work', 'well', 'time', 'say', 'charger', 'recognize', 'time', 'get', 'charge', 'one', 'suggest', 'i']",0.9268427491188049,0.9187790155410767,0.9406552910804749,0.948236346244812,0.9091200828552246,0
18,ECMB000044,ECMB0000440000019,Good,One of the best phones under this budget .The camera quality is fabulous.I am not impressed with the performance as it is not  running on Qualcomm snapdragon processor and only having 2 GB ram.NOT SUITABLE FOR GAMING {high graphics games},0,0,3,Sreayas Sreehari,one good phone budget camera quality fabulousi impressed performance run qualcomm snapdragon processor 2 gb ramnot suitable game high graphic game,"['one', 'good', 'phone', 'budget', 'camera', 'quality', 'fabulousi', 'impressed', 'performance', 'run', 'qualcomm', 'snapdragon', 'processor', '2', 'gb', 'ramnot', 'suitable', 'game', 'high', 'graphic', 'game']",0.9239360094070435,0.9094231128692627,0.9452546238899231,0.9213104248046875,0.919776201248169,0
244,ECMB000073,ECMB0000730000245,Does the job,Good,0,0,3,RAMASHRAY YADAV,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,0
1054,ECMB000011,ECMB0000110001055,Decent product,Ok,0,0,3,KUMAR N,ok,['ok'],0.6818337440490723,0.7659127712249756,0.7527109980583191,0.7463603019714355,0.7738435864448547,0
593,ECMB000005,ECMB0000050000594,Fair,I not got headset,0,0,3,Flipkart Customer,I get headset,"['i', 'get', 'headset']",0.8792389631271362,0.8048171997070312,0.876482367515564,0.9198814630508423,0.7695446610450745,0
995,ECMB000023,ECMB0000230000996,Fair,super phone nice product low budget,4,1,3,shahabuddin ansari,super phone nice product low budget,"['super', 'phone', 'nice', 'product', 'low', 'budget']",0.9329672455787659,0.9326948523521423,0.9342819452285767,0.9080551862716675,0.9369316697120667,0
5332,ECMB000010,ECMB0000100005333,Highly recommended,Nice mobile,0,0,5,Tej Prakash,nice mobile,"['nice', 'mobile']",0.9109728932380676,0.8410991430282593,0.8734193444252014,0.9462970495223999,0.8039702773094177,1
284,ECMB000057,ECMB0000570000285,Pretty good,good,2,0,4,Bedananda  Padhi,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,1
2497,ECMB000010,ECMB0000100002498,Highly recommended,Superb ❤❤❤,0,0,5,Rajeev ബാലകൃഷ്ണൻ ,superb red heart red heart red heart,"['superb', 'red', 'heart', 'red', 'heart', 'red', 'heart']",0.8958061337471008,0.9113374948501587,0.977892279624939,0.915115237236023,0.9298080205917358,1
919,ECMB000011,ECMB0000110000920,Good quality product,good,0,0,4,Flipkart Customer,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,1
63,ECMB000062,ECMB0000620000064,Brilliant,I am in love with this mobile.. awesome performance ... very smooth functioning ... simple user interface ..  superb camera with multiple capture modes... amazing battery backup .... smooth gaming...,1,0,5,Pratik  Jadhav,I love mobile awesome performance smooth function simple user interface superb camera multiple capture mode amazing battery backup smooth gaming,"['i', 'love', 'mobile', 'awesome', 'performance', 'smooth', 'function', 'simple', 'user', 'interface', 'superb', 'camera', 'multiple', 'capture', 'mode', 'amazing', 'battery', 'backup', 'smooth', 'gaming']",0.9360566139221191,0.923122763633728,0.9487831592559814,0.9483659267425537,0.9201144576072693,1
157,ECMB000003,ECMB0000030000158,Does the job,Little bit slower.,0,0,3,Mrityunjoy Majhi,little bit slow,"['little', 'bit', 'slow']",0.8584232330322266,0.782861590385437,0.8351168632507324,0.9405673146247864,0.7644520401954651,0
850,ECMB000042,ECMB0000420000851,Decent product,"Good!Mi phones generally have a quality of making its features soo decent and beautiful.The finger print sensor,face unlock..all these are very satisfactory.Even it takes just 1.5 to 2 hrs for full charging.But the only disadvantage is that battery drains somewhat fast.Anyways,nice and pretty phone in this price, recommended to buy dis!!",0,0,3,Vyshnavi,goodmi phone generally quality make feature soo decent beautifulthe finger print sensorface unlockall satisfactoryeven take 15 2 hrs full chargingbut disadvantage battery drain somewhat fastanywaysnice pretty phone price recommend buy dis,"['goodmi', 'phone', 'generally', 'quality', 'make', 'feature', 'soo', 'decent', 'beautifulthe', 'finger', 'print', 'sensorface', 'unlockall', 'satisfactoryeven', 'take', '15', '2', 'hrs', 'full', 'chargingbut', 'disadvantage', 'battery', 'drain', 'somewhat', 'fastanywaysnice', 'pretty', 'phone', 'price', 'recommend', 'buy', 'dis']",0.9444636106491089,0.9082883596420288,0.9522820115089417,0.949876606464386,0.9064807295799255,0
96,ECMB000055,ECMB0000550000097,Worth every penny,good man,3,0,5,Flipkart Customer,good man,"['good', 'man']",0.7694821953773499,0.6535621881484985,0.7434698939323425,0.7031175494194031,0.662295937538147,1
246,ECMB000056,ECMB0000560000247,Good,Honestly I have wasted my money .  Thats all i can say .Good luck to you if you are planning to buy  this product,0,0,3,Flipkart Customer,honestly I waste money I say good luck plan buy product,"['honestly', 'i', 'waste', 'money', 'i', 'say', 'good', 'luck', 'plan', 'buy', 'product']",0.9343459010124207,0.9051649570465088,0.9243798851966858,0.9302175045013428,0.9029183983802795,0
332,ECMB000026,ECMB0000260000333,Simply awesome,Nice  📱,0,0,5,Flipkart Customer,nice mobile phone,"['nice', 'mobile', 'phone']",0.956154465675354,0.8596533536911011,0.8953267335891724,0.9423011541366577,0.8325950503349304,1
533,ECMB000038,ECMB0000380000534,Awesome,Product very very super,0,0,5,Kaif A,product super,"['product', 'super']",0.8206503987312317,0.910984456539154,0.8779455423355103,0.8018407225608826,0.947207510471344,1
323,ECMB000047,ECMB0000470000324,Just okay,As like all Chinese phone.. looks to cheep and bulky.  Average performance,1,1,3,Nakul Sharma,like chinese phone look cheep bulky average performance,"['like', 'chinese', 'phone', 'look', 'cheep', 'bulky', 'average', 'performance']",0.9486492872238159,0.932404100894928,0.9470255970954895,0.9562519192695618,0.9174517393112183,0
553,ECMB000036,ECMB0000360000554,Mind-blowing purchase,Excellent 😍,0,0,5,Trisha Ghosh,excellent smile face hearteye,"['excellent', 'smile', 'face', 'hearteye']",0.9333428144454956,0.9011212587356567,0.9247826933860779,0.9568442702293396,0.8658841252326965,1
247,ECMB000037,ECMB0000370000248,Just okay,Heating issue,0,0,3,Flipkart Customer,heating issue,"['heating', 'issue']",0.9024720191955566,0.7958730459213257,0.8872394561767578,0.9184796810150146,0.7931330800056458,0
654,ECMB000032,ECMB0000320000655,Mind-blowing purchase,Super product,0,0,5,Flipkart Customer,super product,"['super', 'product']",0.8206503987312317,0.9109843969345093,0.8779455423355103,0.8018407225608826,0.947207510471344,1
388,ECMB000054,ECMB0000540000389,Fair,Worest battery backup,1,0,3,Madhu Nulakani,wor battery backup,"['wor', 'battery', 'backup']",0.8872542977333069,0.9596045613288879,0.9384199380874634,0.8800075650215149,0.9694741368293762,0
437,ECMB000024,ECMB0000240000438,Brilliant,Adorable,0,0,5,Ajeet  Srivastava,adorable,['adorable'],0.8956263065338135,0.8864387273788452,0.9786955118179321,0.9562615752220154,0.8897290825843811,1
773,ECMB000044,ECMB0000440000774,Fair,ok,0,0,3,Krushna Surwase ,ok,['ok'],0.6818337440490723,0.7659127712249756,0.7527109980583191,0.7463603019714355,0.7738435864448547,0
149,ECMB000035,ECMB0000350000150,Delightful,it works very well...you can play pubg in high graphics...but u may get frame drops in heavy action such as second night in zombie mode...camera is great...but lags sometimes...battery is good and fast charging..it was a great product during april-may19..if u are not a gamer it's a great choice...and design and build quality is excellent..p,0,0,4,Vidhyadhar Satardekar,work wellyou play pubg high graphicsbut u may get frame drop heavy action second night zombie modecamera greatbut lag sometimesbattery good fast chargingit great product aprilmay19if u gamer great choiceand design build quality excellentp,"['work', 'wellyou', 'play', 'pubg', 'high', 'graphicsbut', 'u', 'may', 'get', 'frame', 'drop', 'heavy', 'action', 'second', 'night', 'zombie', 'modecamera', 'greatbut', 'lag', 'sometimesbattery', 'good', 'fast', 'chargingit', 'great', 'product', 'aprilmay19if', 'u', 'gamer', 'great', 'choiceand', 'design', 'build', 'quality', 'excellentp']",0.9194559454917908,0.9114606380462646,0.9366472363471985,0.935863733291626,0.9133012294769287,1
621,ECMB000045,ECMB0000450000622,Worth every penny,My favourite sirise,0,0,5,Rebel Dilshad,favourite sirise,"['favourite', 'sirise']",0.8482294678688049,0.8360437750816345,0.9134975671768188,0.9525895118713379,0.8500290513038635,1
603,ECMB000009,ECMB0000090000604,Value-for-money,In these phone some best features. But some features are missed in these price,0,0,4,Amit  Kumar ,phone good feature feature miss price,"['phone', 'good', 'feature', 'feature', 'miss', 'price']",0.9266651272773743,0.917327880859375,0.9587221741676331,0.9362338781356812,0.924533486366272,1
1600,ECMB000010,ECMB0000100001601,Fair,It's camera and display poor than redmi phone under 6000,1,0,3,Flipkart Customer,camera display poor redmi phone 6000,"['camera', 'display', 'poor', 'redmi', 'phone', '6000']",0.939594030380249,0.9235698580741882,0.9243900775909424,0.9126664996147156,0.9323194026947021,0
493,ECMB000005,ECMB0000050000494,Simply awesome,Average,0,0,5,Sunil Kumar,average,['average'],0.8244413137435913,0.8582956194877625,0.9089235067367554,0.907703161239624,0.8417526483535767,1
2773,ECMB000010,ECMB0000100002774,Perfect product!,Nice mobile this price guys go for it,0,0,5,Neeraj  Mane,nice mobile price guy go,"['nice', 'mobile', 'price', 'guy', 'go']",0.9041059613227844,0.9020885229110718,0.9096511602401733,0.9325111508369446,0.8900386691093445,1
335,ECMB000037,ECMB0000370000336,Nice,A slim phone from MI.... just it,0,0,3,Tapas Das,slim phone mi,"['slim', 'phone', 'mi']",0.9214086532592773,0.7815830707550049,0.8431390523910522,0.9285927414894104,0.7775518894195557,0
9546,ECMB000010,ECMB0000100009547,Does the job,Phone heating very much...and it bends due to heating,0,0,3,Krishanu Hati,phone heating muchand bend due heat,"['phone', 'heating', 'muchand', 'bend', 'due', 'heat']",0.9698114395141602,0.8660467863082886,0.9228767156600952,0.9160873889923096,0.8535089492797852,0
476,ECMB000028,ECMB0000280000477,Terrific purchase,"Very Nice Mobile, love to use it.",1,0,5,Christopher  Singh Minhas ,nice mobile love use,"['nice', 'mobile', 'love', 'use']",0.9090893864631653,0.8590943813323975,0.9058539271354675,0.9745616316795349,0.8233014941215515,1
953,ECMB000005,ECMB0000050000954,Fair,Okay,0,0,3,SUSHIL ASHTEKAR,okay,['okay'],0.68256014585495,0.7674209475517273,0.7558056712150574,0.7465078234672546,0.7737974524497986,0
274,ECMB000023,ECMB0000230000275,Pretty good,Good working good performance good battery life everything is fine prices of money 👌,0,0,4,Himanshu,good work good performance good battery life everything fine price money ok hand,"['good', 'work', 'good', 'performance', 'good', 'battery', 'life', 'everything', 'fine', 'price', 'money', 'ok', 'hand']",0.9396234750747681,0.9116770625114441,0.9556133151054382,0.9485598802566528,0.910986065864563,1
964,ECMB000025,ECMB0000250000965,Delightful,good product...,0,0,4,Moumita  Das,good product,"['good', 'product']",0.7933376431465149,0.9066085815429688,0.8424346446990967,0.7763906717300415,0.9344140887260437,1
3,ECMB000037,ECMB0000370000004,Just okay,"I pre-ordered the mi 11 lite and received it today morning. flipkart delivery service is fast & satisfactory but mobile is NOT as much slim or super-thin as claimed (6.81 mm) in ads and description.  Just as slim as other phones of samsung, oppo, vivo etc, are in this price range. so keep in mind at the time of buying.",386,367,3,Anurag Niranjan,I preordere mi 11 lite receive today morning flipkart delivery service fast satisfactory mobile much slim superthin claim 681 mm ad description slim phone samsung oppo vivo etc price range keep mind time buying,"['i', 'preordere', 'mi', '11', 'lite', 'receive', 'today', 'morning', 'flipkart', 'delivery', 'service', 'fast', 'satisfactory', 'mobile', 'much', 'slim', 'superthin', 'claim', '681', 'mm', 'ad', 'description', 'slim', 'phone', 'samsung', 'oppo', 'vivo', 'etc', 'price', 'range', 'keep', 'mind', 'time', 'buying']",0.9256367683410645,0.9029778242111206,0.9336970448493958,0.9650815725326538,0.8979451656341553,0
461,ECMB000012,ECMB0000120000462,Really Nice,Nice but too costly,0,0,4,Prakarshdip Prayag,nice costly,"['nice', 'costly']",0.8941876292228699,0.9174802303314209,0.8359013199806213,0.892372727394104,0.8718413710594177,1
183,ECMB000005,ECMB0000050000184,Highly recommended,Very good,0,0,5,Sabyasachi Mahato,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,1
72,ECMB000064,ECMB0000640000073,Delightful,so far not bad! camera need to be a little more colored or vivid like iphone. But this camera too good in low lights.,2,0,4,Mash Customer,far bad camera need little colored vivid like iphone camera good low light,"['far', 'bad', 'camera', 'need', 'little', 'colored', 'vivid', 'like', 'iphone', 'camera', 'good', 'low', 'light']",0.9204433560371399,0.9036341309547424,0.9260393977165222,0.9748562574386597,0.8876733779907227,1
85,ECMB000044,ECMB0000440000086,Does the job,good,9,2,3,Flipkart Customer,good,['good'],0.4585410952568054,0.4807157516479492,0.5032537579536438,0.4673970341682434,0.4955277442932129,0
537,ECMB000049,ECMB0000490000538,Good,Heat up,0,0,3,Anurag Singh,heat,['heat'],0.9235765337944031,0.8125708699226379,0.8573445081710815,0.8759217858314514,0.7754334211349487,0
177,ECMB000023,ECMB0000230000178,Nice,"I am Asus maxpro m1 user, after 1 week use my redmi onyx 8 & I am first time user of redmi, my friend told me redmi is good phone and please go for it, so purchase The redmi, 1) camera- average 2)display- good 3) performance- good 4) battery- I am not satisfied- bad, bacause compared to my Asus, redmi battery charge is drain too fastly, if you are like a good battery back up liker don't purchase with this mobile, otherwise good......",1,0,3,Flipkart Customer,I asus maxpro m1 user 1 week use redmi onyx 8 I first time user redmi friend tell I redmi good phone please go purchase redmi 1 camera average 2display good 3 performance good 4 battery I satisfied bad bacause compare asus redmi battery charge drain fastly like good battery back liker purchase mobile otherwise good,"['i', 'asus', 'maxpro', 'm1', 'user', '1', 'week', 'use', 'redmi', 'onyx', '8', 'i', 'first', 'time', 'user', 'redmi', 'friend', 'tell', 'i', 'redmi', 'good', 'phone', 'please', 'go', 'purchase', 'redmi', '1', 'camera', 'average', '2display', 'good', '3', 'performance', 'good', '4', 'battery', 'i', 'satisfied', 'bad', 'bacause', 'compare', 'asus', 'redmi', 'battery', 'charge', 'drain', 'fastly', 'like', 'good', 'battery', 'back', 'liker', 'purchase', 'mobile', 'otherwise', 'good']",0.9205397963523865,0.91478031873703,0.9570909142494202,0.9578456878662109,0.9157341718673706,0
775,ECMB000005,ECMB0000050000776,Nice,Average mobile,0,0,3,Amol Jodmote,average mobile,"['average', 'mobile']",0.8774149417877197,0.8554232120513916,0.9282130002975464,0.9698924422264099,0.8318586945533752,0
59,ECMB000014,ECMB0000140000060,Good,Amazing phone. Slim and stylish.Heating found. Use google cam instead of MI cam for better output. Over brightness and saturation found in day light mi cam photos even if I turned off Ai and pro color.Overall Camera: 3.5/5 Main camera: 3/5Google camera: 4.5/5Macro camera:5/5Wide-angle:5/5Display:4/5Performance:3/5OS Not smooth. Maybe they will fix it in the future.Audio: 4/5GoodDual speaker: 5/5Overall value for money.Battery 4 hrs heavy and 6 hrs medium. More than 8 hrs for bas...,8,2,3,Rajeev S J,amazing phone slim stylishheating find use google cam instead mi cam well output brightness saturation find day light mi cam photo even I turn ai pro coloroverall camera 355 main camera 35google camera 455macro camera55wideangle55display45performance35o smooth maybe fix futureaudio 45gooddual speaker 55overall value moneybattery 4 hrs heavy 6 hrs medium 8 hrs bas,"['amazing', 'phone', 'slim', 'stylishheating', 'find', 'use', 'google', 'cam', 'instead', 'mi', 'cam', 'well', 'output', 'brightness', 'saturation', 'find', 'day', 'light', 'mi', 'cam', 'photo', 'even', 'i', 'turn', 'ai', 'pro', 'coloroverall', 'camera', '355', 'main', 'camera', '35google', 'camera', '455macro', 'camera55wideangle55display45performance35o', 'smooth', 'maybe', 'fix', 'futureaudio', '45gooddual', 'speaker', '55overall', 'value', 'moneybattery', '4', 'hrs', 'heavy', '6', 'hrs', 'medium', '8', 'hrs', 'bas']",0.9293001890182495,0.8994434475898743,0.946556806564331,0.9494635462760925,0.8959180116653442,0
579,ECMB000028,ECMB0000280000580,Just okay,Good but not good for gaming,0,0,3,Flipkart Customer,good good gaming,"['good', 'good', 'gaming']",0.6421849131584167,0.6054288148880005,0.6596190929412842,0.649570107460022,0.6161900758743286,0
29,ECMB000022,ECMB0000220000030,Not Satified,"This is an average phone with little high price.. Got a nice body but missing very basic functionalities like noise cancellation, lens blurs the image if clicking images from a short distance. Not happy... not worth the price",8,5,3,Ayush Gupta,average phone little high price get nice body miss basic functionality like noise cancellation lens blur image click image short distance happy worth price,"['average', 'phone', 'little', 'high', 'price', 'get', 'nice', 'body', 'miss', 'basic', 'functionality', 'like', 'noise', 'cancellation', 'lens', 'blur', 'image', 'click', 'image', 'short', 'distance', 'happy', 'worth', 'price']",0.9357651472091675,0.9070493578910828,0.9161889553070068,0.9533858299255371,0.8934165239334106,0
